ProductID,SKU,Category,UnitPrice,Brand
1985,SKU-1985,Home Appliances,12469,Nova
1986,SKU-1986,Grocery,3068,Global
1987,SKU-1987,Grocery,8027,Prime
1988,SKU-1988,Home Appliances,11202,Elite
1989,SKU-1989,Furniture,3113,Softq
1990,SKU-1990,Grocery,12508,Prime
1991,SKU-1991,Home Appliances,7497,Softq
1992,SKU-1992,Clothing,11305,Nova
1993,SKU-1993,Furniture,4107,Global
1994,SKU-1994,Grocery,2352,Prime
1995,SKU-1995,Clothing,11522,Nova
1996,SKU-1996,Clothing,8762,Elite
1997,SKU-1997,Furniture,2587,Prime
1998,SKU-1998,Furniture,4681,Softq
1999,SKU-1999,Electronics,4602,Global
2000,SKU-2000,Furniture,9208,Elite
