CustomerID,CustomerName,City,CustomerSegment
22003,Customer 22003,Tirupati,New
22004,Customer 22004,Kurnool,VIP
22005,Customer 22005,Nellore,Returning
22006,Customer 22006,Tirupati,New
22007,Customer 22007,Kakinada,New
22008,Customer 22008,Rajahmundry,New
22009,Customer 22009,Vijayawada,Returning
22010,Customer 22010,Visakhapatnam,VIP
22011,Customer 22011,Anantapur,VIP
22012,Customer 22012,Visakhapatnam,New
22013,Customer 22013,Rajahmundry,Returning
22014,Customer 22014,Vijayawada,Returning
22015,Customer 22015,Kakinada,VIP
22016,Customer 22016,Visakhapatnam,VIP
22017,Customer 22017,Kurnool,New
22018,Customer 22018,Visakhapatnam,VIP
22019,Customer 22019,Vijayawada,Returning
22020,Customer 22020,Kurnool,VIP
22021,Customer 22021,Guntur,Returning
22022,Customer 22022,Anantapur,Returning
22023,Customer 22023,Guntur,Returning
22024,Customer 22024,Nellore,Returning
22025,Customer 22025,Tirupati,New
22026,Customer 22026,Vijayawada,VIP
22027,Customer 22027,Ongole,VIP
22028,Customer 22028,Guntur,New
22029,Customer 22029,Tirupati,New
22030,Customer 22030,Anantapur,VIP
22031,Customer 22031,Guntur,Returning
22032,Customer 22032,Ongole,VIP
22033,Customer 22033,Vijayawada,VIP
22034,Customer 22034,Rajahmundry,VIP
22035,Customer 22035,Rajahmundry,VIP
22036,Customer 22036,Vijayawada,VIP
22037,Customer 22037,Visakhapatnam,New
22038,Customer 22038,Tirupati,New
22039,Customer 22039,Guntur,VIP
22040,Customer 22040,Guntur,Returning
22041,Customer 22041,Kakinada,Returning
22042,Customer 22042,Ongole,VIP
22043,Customer 22043,Vijayawada,New
22044,Customer 22044,Kurnool,VIP
22045,Customer 22045,Tirupati,Returning
22046,Customer 22046,Tirupati,New
22047,Customer 22047,Kurnool,New
22048,Customer 22048,Kurnool,New
22049,Customer 22049,Guntur,VIP
22050,Customer 22050,Vijayawada,New
22051,Customer 22051,Visakhapatnam,Returning
22052,Customer 22052,Kakinada,Returning
22053,Customer 22053,Vijayawada,New
22054,Customer 22054,Tirupati,New
22055,Customer 22055,Kakinada,Returning
22056,Customer 22056,Visakhapatnam,New
22057,Customer 22057,Guntur,New
22058,Customer 22058,Vijayawada,Returning
22059,Customer 22059,Guntur,New
22060,Customer 22060,Kakinada,New
22061,Customer 22061,Rajahmundry,VIP
22062,Customer 22062,Rajahmundry,VIP
22063,Customer 22063,Visakhapatnam,New
22064,Customer 22064,Vijayawada,New
22065,Customer 22065,Kakinada,Returning
22066,Customer 22066,Guntur,New
22067,Customer 22067,Kakinada,Returning
22068,Customer 22068,Anantapur,New
22069,Customer 22069,Guntur,New
22070,Customer 22070,Vijayawada,VIP
22071,Customer 22071,Nellore,VIP
22072,Customer 22072,Visakhapatnam,New
22073,Customer 22073,Kakinada,New
22074,Customer 22074,Vijayawada,VIP
22075,Customer 22075,Vijayawada,VIP
22076,Customer 22076,Guntur,Returning
22077,Customer 22077,Guntur,VIP
22078,Customer 22078,Rajahmundry,Returning
22079,Customer 22079,Tirupati,Returning
22080,Customer 22080,Vijayawada,Returning
22081,Customer 22081,Kurnool,VIP
22082,Customer 22082,Rajahmundry,Returning
22083,Customer 22083,Nellore,VIP
22084,Customer 22084,Kurnool,VIP
22085,Customer 22085,Kakinada,VIP
22086,Customer 22086,Anantapur,Returning
22087,Customer 22087,Kakinada,VIP
22088,Customer 22088,Rajahmundry,VIP
22089,Customer 22089,Tirupati,New
22090,Customer 22090,Nellore,VIP
22091,Customer 22091,Nellore,New
22092,Customer 22092,Nellore,VIP
22093,Customer 22093,Rajahmundry,VIP
22094,Customer 22094,Kurnool,VIP
22095,Customer 22095,Tirupati,New
22096,Customer 22096,Nellore,Returning
22097,Customer 22097,Tirupati,Returning
22098,Customer 22098,Kurnool,VIP
22099,Customer 22099,Ongole,VIP
22100,Customer 22100,Rajahmundry,Returning
22101,Customer 22101,Guntur,VIP
22102,Customer 22102,Vijayawada,New
22103,Customer 22103,Kakinada,Returning
22104,Customer 22104,Guntur,New
22105,Customer 22105,Vijayawada,New
22106,Customer 22106,Nellore,New
22107,Customer 22107,Nellore,Returning
22108,Customer 22108,Anantapur,Returning
22109,Customer 22109,Vijayawada,VIP
22110,Customer 22110,Kakinada,Returning
22111,Customer 22111,Kakinada,Returning
22112,Customer 22112,Rajahmundry,VIP
22113,Customer 22113,Guntur,VIP
22114,Customer 22114,Kakinada,New
22115,Customer 22115,Guntur,New
22116,Customer 22116,Kurnool,Returning
22117,Customer 22117,Kurnool,Returning
22118,Customer 22118,Visakhapatnam,New
22119,Customer 22119,Guntur,VIP
22120,Customer 22120,Tirupati,New
22121,Customer 22121,Kurnool,VIP
22122,Customer 22122,Kakinada,Returning
22123,Customer 22123,Vijayawada,New
22124,Customer 22124,Kakinada,Returning
22125,Customer 22125,Ongole,Returning
22126,Customer 22126,Rajahmundry,VIP
22127,Customer 22127,Nellore,New
22128,Customer 22128,Guntur,VIP
22129,Customer 22129,Guntur,VIP
22130,Customer 22130,Nellore,New
22131,Customer 22131,Ongole,New
22132,Customer 22132,Rajahmundry,VIP
22133,Customer 22133,Tirupati,Returning
22134,Customer 22134,Kakinada,VIP
22135,Customer 22135,Anantapur,New
22136,Customer 22136,Tirupati,New
22137,Customer 22137,Guntur,Returning
22138,Customer 22138,Anantapur,New
22139,Customer 22139,Anantapur,New
22140,Customer 22140,Nellore,VIP
22141,Customer 22141,Rajahmundry,VIP
22142,Customer 22142,Rajahmundry,VIP
22143,Customer 22143,Visakhapatnam,Returning
22144,Customer 22144,Vijayawada,VIP
22145,Customer 22145,Rajahmundry,VIP
22146,Customer 22146,Tirupati,Returning
22147,Customer 22147,Visakhapatnam,Returning
22148,Customer 22148,Kakinada,New
22149,Customer 22149,Vijayawada,Returning
22150,Customer 22150,Nellore,Returning
22151,Customer 22151,Kurnool,New
22152,Customer 22152,Tirupati,Returning
22153,Customer 22153,Vijayawada,Returning
22154,Customer 22154,Visakhapatnam,VIP
22155,Customer 22155,Ongole,VIP
22156,Customer 22156,Guntur,New
22157,Customer 22157,Guntur,New
22158,Customer 22158,Kakinada,New
22159,Customer 22159,Visakhapatnam,New
22160,Customer 22160,Kurnool,VIP
22161,Customer 22161,Tirupati,New
22162,Customer 22162,Visakhapatnam,Returning
22163,Customer 22163,Tirupati,Returning
22164,Customer 22164,Kurnool,New
22165,Customer 22165,Kakinada,Returning
22166,Customer 22166,Guntur,New
22167,Customer 22167,Anantapur,New
22168,Customer 22168,Anantapur,New
22169,Customer 22169,Tirupati,VIP
22170,Customer 22170,Guntur,VIP
22171,Customer 22171,Kurnool,New
22172,Customer 22172,Vijayawada,VIP
22173,Customer 22173,Rajahmundry,New
22174,Customer 22174,Tirupati,New
22175,Customer 22175,Vijayawada,Returning
22176,Customer 22176,Tirupati,VIP
22177,Customer 22177,Vijayawada,New
22178,Customer 22178,Kurnool,New
22179,Customer 22179,Visakhapatnam,New
22180,Customer 22180,Kurnool,VIP
22181,Customer 22181,Visakhapatnam,VIP
22182,Customer 22182,Tirupati,Returning
22183,Customer 22183,Kakinada,VIP
22184,Customer 22184,Vijayawada,VIP
22185,Customer 22185,Ongole,New
22186,Customer 22186,Vijayawada,Returning
22187,Customer 22187,Ongole,VIP
22188,Customer 22188,Ongole,VIP
22189,Customer 22189,Kurnool,VIP
22190,Customer 22190,Kakinada,Returning
22191,Customer 22191,Rajahmundry,VIP
22192,Customer 22192,Vijayawada,Returning
22193,Customer 22193,Kurnool,VIP
22194,Customer 22194,Rajahmundry,New
22195,Customer 22195,Rajahmundry,Returning
22196,Customer 22196,Guntur,Returning
22197,Customer 22197,Vijayawada,VIP
22198,Customer 22198,Nellore,VIP
22199,Customer 22199,Anantapur,VIP
22200,Customer 22200,Kurnool,Returning
22201,Customer 22201,Tirupati,VIP
22202,Customer 22202,Visakhapatnam,VIP
22203,Customer 22203,Kurnool,Returning
22204,Customer 22204,Kakinada,New
22205,Customer 22205,Anantapur,Returning
22206,Customer 22206,Rajahmundry,New
22207,Customer 22207,Visakhapatnam,New
22208,Customer 22208,Kurnool,New
22209,Customer 22209,Kakinada,VIP
22210,Customer 22210,Visakhapatnam,Returning
22211,Customer 22211,Nellore,New
22212,Customer 22212,Ongole,VIP
22213,Customer 22213,Nellore,New
22214,Customer 22214,Tirupati,VIP
22215,Customer 22215,Rajahmundry,Returning
22216,Customer 22216,Nellore,Returning
22217,Customer 22217,Ongole,New
22218,Customer 22218,Kurnool,New
22219,Customer 22219,Visakhapatnam,Returning
22220,Customer 22220,Kurnool,New
22221,Customer 22221,Anantapur,New
22222,Customer 22222,Kakinada,Returning
22223,Customer 22223,Rajahmundry,New
22224,Customer 22224,Anantapur,VIP
22225,Customer 22225,Rajahmundry,Returning
22226,Customer 22226,Guntur,VIP
22227,Customer 22227,Nellore,VIP
22228,Customer 22228,Anantapur,Returning
22229,Customer 22229,Vijayawada,VIP
22230,Customer 22230,Vijayawada,VIP
22231,Customer 22231,Anantapur,VIP
22232,Customer 22232,Kakinada,VIP
22233,Customer 22233,Vijayawada,VIP
22234,Customer 22234,Ongole,New
22235,Customer 22235,Rajahmundry,Returning
22236,Customer 22236,Kurnool,VIP
22237,Customer 22237,Vijayawada,New
22238,Customer 22238,Ongole,New
22239,Customer 22239,Vijayawada,Returning
22240,Customer 22240,Kakinada,New
22241,Customer 22241,Rajahmundry,Returning
22242,Customer 22242,Visakhapatnam,Returning
22243,Customer 22243,Tirupati,Returning
22244,Customer 22244,Nellore,VIP
22245,Customer 22245,Tirupati,Returning
22246,Customer 22246,Tirupati,New
22247,Customer 22247,Rajahmundry,New
22248,Customer 22248,Ongole,New
22249,Customer 22249,Visakhapatnam,VIP
22250,Customer 22250,Kurnool,VIP
22251,Customer 22251,Ongole,Returning
22252,Customer 22252,Guntur,Returning
22253,Customer 22253,Rajahmundry,New
22254,Customer 22254,Ongole,VIP
22255,Customer 22255,Nellore,New
22256,Customer 22256,Tirupati,New
22257,Customer 22257,Ongole,VIP
22258,Customer 22258,Kakinada,VIP
22259,Customer 22259,Nellore,New
22260,Customer 22260,Visakhapatnam,VIP
22261,Customer 22261,Ongole,VIP
22262,Customer 22262,Tirupati,Returning
22263,Customer 22263,Visakhapatnam,Returning
22264,Customer 22264,Kurnool,Returning
22265,Customer 22265,Guntur,VIP
22266,Customer 22266,Ongole,New
22267,Customer 22267,Ongole,New
22268,Customer 22268,Anantapur,VIP
22269,Customer 22269,Guntur,New
22270,Customer 22270,Visakhapatnam,VIP
22271,Customer 22271,Rajahmundry,New
22272,Customer 22272,Rajahmundry,Returning
22273,Customer 22273,Guntur,Returning
22274,Customer 22274,Kurnool,Returning
22275,Customer 22275,Nellore,Returning
22276,Customer 22276,Nellore,New
22277,Customer 22277,Visakhapatnam,VIP
22278,Customer 22278,Guntur,Returning
22279,Customer 22279,Guntur,New
22280,Customer 22280,Rajahmundry,New
22281,Customer 22281,Nellore,VIP
22282,Customer 22282,Visakhapatnam,Returning
22283,Customer 22283,Vijayawada,VIP
22284,Customer 22284,Vijayawada,New
22285,Customer 22285,Kakinada,Returning
22286,Customer 22286,Kurnool,New
22287,Customer 22287,Kakinada,VIP
22288,Customer 22288,Ongole,Returning
22289,Customer 22289,Kurnool,Returning
22290,Customer 22290,Anantapur,Returning
22291,Customer 22291,Guntur,VIP
22292,Customer 22292,Kurnool,New
22293,Customer 22293,Visakhapatnam,Returning
22294,Customer 22294,Anantapur,Returning
22295,Customer 22295,Ongole,New
22296,Customer 22296,Kakinada,VIP
22297,Customer 22297,Kakinada,New
22298,Customer 22298,Vijayawada,New
22299,Customer 22299,Vijayawada,New
22300,Customer 22300,Guntur,VIP
22301,Customer 22301,Visakhapatnam,VIP
22302,Customer 22302,Tirupati,New
22303,Customer 22303,Kakinada,Returning
22304,Customer 22304,Tirupati,VIP
22305,Customer 22305,Visakhapatnam,Returning
22306,Customer 22306,Ongole,Returning
22307,Customer 22307,Kakinada,VIP
22308,Customer 22308,Ongole,Returning
22309,Customer 22309,Ongole,VIP
22310,Customer 22310,Ongole,Returning
22311,Customer 22311,Vijayawada,VIP
22312,Customer 22312,Nellore,Returning
22313,Customer 22313,Nellore,Returning
22314,Customer 22314,Tirupati,Returning
22315,Customer 22315,Nellore,VIP
22316,Customer 22316,Kakinada,VIP
22317,Customer 22317,Visakhapatnam,New
22318,Customer 22318,Rajahmundry,VIP
22319,Customer 22319,Visakhapatnam,VIP
22320,Customer 22320,Guntur,VIP
22321,Customer 22321,Visakhapatnam,New
22322,Customer 22322,Guntur,VIP
22323,Customer 22323,Nellore,VIP
22324,Customer 22324,Kakinada,Returning
22325,Customer 22325,Visakhapatnam,VIP
22326,Customer 22326,Vijayawada,New
22327,Customer 22327,Vijayawada,VIP
22328,Customer 22328,Vijayawada,VIP
22329,Customer 22329,Vijayawada,VIP
22330,Customer 22330,Kurnool,Returning
22331,Customer 22331,Tirupati,New
22332,Customer 22332,Kurnool,VIP
22333,Customer 22333,Kurnool,New
22334,Customer 22334,Kurnool,New
22335,Customer 22335,Tirupati,New
22336,Customer 22336,Kakinada,New
22337,Customer 22337,Nellore,New
22338,Customer 22338,Kakinada,VIP
22339,Customer 22339,Visakhapatnam,New
22340,Customer 22340,Ongole,New
22341,Customer 22341,Guntur,Returning
22342,Customer 22342,Ongole,Returning
22343,Customer 22343,Guntur,Returning
22344,Customer 22344,Anantapur,VIP
22345,Customer 22345,Nellore,Returning
22346,Customer 22346,Visakhapatnam,VIP
22347,Customer 22347,Kakinada,Returning
22348,Customer 22348,Ongole,New
22349,Customer 22349,Kakinada,VIP
22350,Customer 22350,Guntur,VIP
22351,Customer 22351,Vijayawada,VIP
22352,Customer 22352,Kakinada,New
22353,Customer 22353,Anantapur,VIP
22354,Customer 22354,Rajahmundry,New
22355,Customer 22355,Tirupati,VIP
22356,Customer 22356,Rajahmundry,New
22357,Customer 22357,Ongole,Returning
22358,Customer 22358,Tirupati,New
22359,Customer 22359,Kakinada,New
22360,Customer 22360,Ongole,Returning
22361,Customer 22361,Nellore,VIP
22362,Customer 22362,Nellore,VIP
22363,Customer 22363,Ongole,New
22364,Customer 22364,Visakhapatnam,Returning
22365,Customer 22365,Kakinada,VIP
22366,Customer 22366,Nellore,VIP
22367,Customer 22367,Nellore,New
22368,Customer 22368,Vijayawada,Returning
22369,Customer 22369,Nellore,New
22370,Customer 22370,Ongole,VIP
22371,Customer 22371,Nellore,VIP
22372,Customer 22372,Tirupati,VIP
22373,Customer 22373,Guntur,Returning
22374,Customer 22374,Guntur,Returning
22375,Customer 22375,Kakinada,New
22376,Customer 22376,Visakhapatnam,VIP
22377,Customer 22377,Kakinada,Returning
22378,Customer 22378,Kakinada,New
22379,Customer 22379,Guntur,New
22380,Customer 22380,Tirupati,VIP
22381,Customer 22381,Nellore,VIP
22382,Customer 22382,Kakinada,VIP
22383,Customer 22383,Guntur,New
22384,Customer 22384,Vijayawada,New
22385,Customer 22385,Tirupati,New
22386,Customer 22386,Vijayawada,Returning
22387,Customer 22387,Nellore,New
22388,Customer 22388,Guntur,VIP
22389,Customer 22389,Ongole,New
22390,Customer 22390,Anantapur,Returning
22391,Customer 22391,Tirupati,VIP
22392,Customer 22392,Tirupati,Returning
22393,Customer 22393,Kakinada,Returning
22394,Customer 22394,Nellore,VIP
22395,Customer 22395,Vijayawada,New
22396,Customer 22396,Anantapur,New
22397,Customer 22397,Kakinada,Returning
22398,Customer 22398,Vijayawada,New
22399,Customer 22399,Kakinada,New
22400,Customer 22400,Nellore,Returning
22401,Customer 22401,Rajahmundry,VIP
22402,Customer 22402,Rajahmundry,New
22403,Customer 22403,Tirupati,VIP
22404,Customer 22404,Guntur,VIP
22405,Customer 22405,Visakhapatnam,VIP
22406,Customer 22406,Nellore,Returning
22407,Customer 22407,Ongole,VIP
22408,Customer 22408,Guntur,Returning
22409,Customer 22409,Tirupati,New
22410,Customer 22410,Rajahmundry,New
22411,Customer 22411,Kakinada,VIP
22412,Customer 22412,Visakhapatnam,New
22413,Customer 22413,Kakinada,Returning
22414,Customer 22414,Nellore,New
22415,Customer 22415,Tirupati,Returning
22416,Customer 22416,Rajahmundry,VIP
22417,Customer 22417,Vijayawada,Returning
22418,Customer 22418,Tirupati,VIP
22419,Customer 22419,Visakhapatnam,VIP
22420,Customer 22420,Kurnool,New
22421,Customer 22421,Vijayawada,VIP
22422,Customer 22422,Rajahmundry,Returning
22423,Customer 22423,Nellore,Returning
22424,Customer 22424,Ongole,VIP
22425,Customer 22425,Vijayawada,Returning
22426,Customer 22426,Rajahmundry,New
22427,Customer 22427,Vijayawada,VIP
22428,Customer 22428,Rajahmundry,VIP
22429,Customer 22429,Rajahmundry,VIP
22430,Customer 22430,Rajahmundry,New
22431,Customer 22431,Tirupati,VIP
22432,Customer 22432,Tirupati,VIP
22433,Customer 22433,Visakhapatnam,VIP
22434,Customer 22434,Anantapur,New
22435,Customer 22435,Kakinada,VIP
22436,Customer 22436,Anantapur,Returning
22437,Customer 22437,Kakinada,Returning
22438,Customer 22438,Visakhapatnam,New
22439,Customer 22439,Tirupati,Returning
22440,Customer 22440,Vijayawada,VIP
22441,Customer 22441,Kakinada,Returning
22442,Customer 22442,Guntur,New
22443,Customer 22443,Tirupati,New
22444,Customer 22444,Vijayawada,New
22445,Customer 22445,Guntur,Returning
22446,Customer 22446,Nellore,Returning
22447,Customer 22447,Ongole,VIP
22448,Customer 22448,Rajahmundry,New
22449,Customer 22449,Visakhapatnam,VIP
22450,Customer 22450,Kakinada,Returning
22451,Customer 22451,Visakhapatnam,VIP
22452,Customer 22452,Visakhapatnam,VIP
22453,Customer 22453,Guntur,New
22454,Customer 22454,Anantapur,VIP
22455,Customer 22455,Ongole,VIP
22456,Customer 22456,Tirupati,Returning
22457,Customer 22457,Kurnool,Returning
22458,Customer 22458,Kakinada,VIP
22459,Customer 22459,Kakinada,New
22460,Customer 22460,Rajahmundry,Returning
22461,Customer 22461,Guntur,Returning
22462,Customer 22462,Vijayawada,Returning
22463,Customer 22463,Nellore,VIP
22464,Customer 22464,Nellore,New
22465,Customer 22465,Tirupati,Returning
22466,Customer 22466,Tirupati,VIP
22467,Customer 22467,Tirupati,New
22468,Customer 22468,Visakhapatnam,Returning
22469,Customer 22469,Kurnool,New
22470,Customer 22470,Guntur,VIP
22471,Customer 22471,Guntur,Returning
22472,Customer 22472,Visakhapatnam,New
22473,Customer 22473,Guntur,Returning
22474,Customer 22474,Guntur,VIP
22475,Customer 22475,Anantapur,VIP
22476,Customer 22476,Kakinada,Returning
22477,Customer 22477,Kurnool,New
22478,Customer 22478,Nellore,New
22479,Customer 22479,Vijayawada,Returning
22480,Customer 22480,Vijayawada,New
22481,Customer 22481,Rajahmundry,Returning
22482,Customer 22482,Kurnool,Returning
22483,Customer 22483,Vijayawada,VIP
22484,Customer 22484,Anantapur,VIP
22485,Customer 22485,Anantapur,New
22486,Customer 22486,Rajahmundry,Returning
22487,Customer 22487,Visakhapatnam,New
22488,Customer 22488,Kurnool,Returning
22489,Customer 22489,Anantapur,New
22490,Customer 22490,Kurnool,New
22491,Customer 22491,Kurnool,New
22492,Customer 22492,Visakhapatnam,Returning
22493,Customer 22493,Anantapur,Returning
22494,Customer 22494,Ongole,New
22495,Customer 22495,Ongole,New
22496,Customer 22496,Guntur,VIP
22497,Customer 22497,Rajahmundry,Returning
22498,Customer 22498,Vijayawada,New
22499,Customer 22499,Rajahmundry,New
22500,Customer 22500,Ongole,Returning
22501,Customer 22501,Rajahmundry,VIP
22502,Customer 22502,Vijayawada,VIP
22503,Customer 22503,Tirupati,New
22504,Customer 22504,Kakinada,VIP
22505,Customer 22505,Nellore,VIP
22506,Customer 22506,Guntur,VIP
22507,Customer 22507,Kurnool,Returning
22508,Customer 22508,Nellore,New
22509,Customer 22509,Visakhapatnam,New
22510,Customer 22510,Rajahmundry,New
22511,Customer 22511,Kurnool,New
22512,Customer 22512,Nellore,Returning
22513,Customer 22513,Visakhapatnam,Returning
22514,Customer 22514,Tirupati,Returning
22515,Customer 22515,Tirupati,VIP
22516,Customer 22516,Visakhapatnam,VIP
22517,Customer 22517,Anantapur,VIP
22518,Customer 22518,Kurnool,New
22519,Customer 22519,Kakinada,New
22520,Customer 22520,Nellore,VIP
22521,Customer 22521,Visakhapatnam,New
22522,Customer 22522,Kurnool,Returning
22523,Customer 22523,Ongole,VIP
22524,Customer 22524,Ongole,VIP
22525,Customer 22525,Nellore,VIP
22526,Customer 22526,Vijayawada,VIP
22527,Customer 22527,Rajahmundry,New
22528,Customer 22528,Vijayawada,VIP
22529,Customer 22529,Rajahmundry,New
22530,Customer 22530,Visakhapatnam,VIP
22531,Customer 22531,Visakhapatnam,VIP
22532,Customer 22532,Kurnool,New
22533,Customer 22533,Visakhapatnam,New
22534,Customer 22534,Guntur,Returning
22535,Customer 22535,Ongole,Returning
22536,Customer 22536,Tirupati,Returning
22537,Customer 22537,Kurnool,Returning
22538,Customer 22538,Vijayawada,New
22539,Customer 22539,Anantapur,New
22540,Customer 22540,Nellore,Returning
22541,Customer 22541,Guntur,New
22542,Customer 22542,Guntur,VIP
22543,Customer 22543,Anantapur,New
22544,Customer 22544,Ongole,Returning
22545,Customer 22545,Visakhapatnam,New
22546,Customer 22546,Vijayawada,Returning
22547,Customer 22547,Nellore,VIP
22548,Customer 22548,Ongole,New
22549,Customer 22549,Kakinada,VIP
22550,Customer 22550,Rajahmundry,Returning
22551,Customer 22551,Nellore,New
22552,Customer 22552,Ongole,New
22553,Customer 22553,Visakhapatnam,New
22554,Customer 22554,Tirupati,Returning
22555,Customer 22555,Rajahmundry,VIP
22556,Customer 22556,Vijayawada,VIP
22557,Customer 22557,Rajahmundry,VIP
22558,Customer 22558,Tirupati,Returning
22559,Customer 22559,Rajahmundry,New
22560,Customer 22560,Anantapur,VIP
22561,Customer 22561,Guntur,New
22562,Customer 22562,Rajahmundry,New
22563,Customer 22563,Nellore,VIP
22564,Customer 22564,Nellore,New
22565,Customer 22565,Tirupati,New
22566,Customer 22566,Visakhapatnam,Returning
22567,Customer 22567,Kakinada,VIP
22568,Customer 22568,Tirupati,Returning
22569,Customer 22569,Visakhapatnam,Returning
22570,Customer 22570,Ongole,Returning
22571,Customer 22571,Nellore,New
22572,Customer 22572,Kurnool,New
22573,Customer 22573,Kurnool,VIP
22574,Customer 22574,Guntur,New
22575,Customer 22575,Visakhapatnam,VIP
22576,Customer 22576,Ongole,New
22577,Customer 22577,Tirupati,VIP
22578,Customer 22578,Kurnool,New
22579,Customer 22579,Tirupati,VIP
22580,Customer 22580,Rajahmundry,New
22581,Customer 22581,Vijayawada,New
22582,Customer 22582,Visakhapatnam,Returning
22583,Customer 22583,Visakhapatnam,VIP
22584,Customer 22584,Rajahmundry,New
22585,Customer 22585,Rajahmundry,Returning
22586,Customer 22586,Ongole,New
22587,Customer 22587,Ongole,New
22588,Customer 22588,Guntur,Returning
22589,Customer 22589,Anantapur,Returning
22590,Customer 22590,Visakhapatnam,VIP
22591,Customer 22591,Ongole,VIP
22592,Customer 22592,Kakinada,Returning
22593,Customer 22593,Vijayawada,New
22594,Customer 22594,Tirupati,VIP
22595,Customer 22595,Rajahmundry,New
22596,Customer 22596,Vijayawada,Returning
22597,Customer 22597,Vijayawada,Returning
22598,Customer 22598,Nellore,VIP
22599,Customer 22599,Rajahmundry,Returning
22600,Customer 22600,Vijayawada,VIP
22601,Customer 22601,Visakhapatnam,Returning
22602,Customer 22602,Ongole,VIP
22603,Customer 22603,Ongole,VIP
22604,Customer 22604,Visakhapatnam,VIP
22605,Customer 22605,Nellore,Returning
22606,Customer 22606,Visakhapatnam,New
22607,Customer 22607,Anantapur,New
22608,Customer 22608,Anantapur,New
22609,Customer 22609,Tirupati,Returning
22610,Customer 22610,Visakhapatnam,Returning
22611,Customer 22611,Ongole,VIP
22612,Customer 22612,Visakhapatnam,New
22613,Customer 22613,Ongole,VIP
22614,Customer 22614,Anantapur,Returning
22615,Customer 22615,Ongole,Returning
22616,Customer 22616,Guntur,VIP
22617,Customer 22617,Vijayawada,New
22618,Customer 22618,Tirupati,VIP
22619,Customer 22619,Tirupati,Returning
22620,Customer 22620,Nellore,VIP
22621,Customer 22621,Vijayawada,Returning
22622,Customer 22622,Ongole,Returning
22623,Customer 22623,Rajahmundry,New
22624,Customer 22624,Nellore,VIP
22625,Customer 22625,Visakhapatnam,New
22626,Customer 22626,Kurnool,Returning
22627,Customer 22627,Visakhapatnam,VIP
22628,Customer 22628,Rajahmundry,VIP
22629,Customer 22629,Nellore,Returning
22630,Customer 22630,Ongole,Returning
22631,Customer 22631,Guntur,Returning
22632,Customer 22632,Guntur,Returning
22633,Customer 22633,Nellore,New
22634,Customer 22634,Tirupati,New
22635,Customer 22635,Ongole,VIP
22636,Customer 22636,Nellore,New
22637,Customer 22637,Kurnool,VIP
22638,Customer 22638,Kakinada,Returning
22639,Customer 22639,Nellore,VIP
22640,Customer 22640,Visakhapatnam,Returning
22641,Customer 22641,Nellore,New
22642,Customer 22642,Ongole,New
22643,Customer 22643,Kurnool,Returning
22644,Customer 22644,Kurnool,New
22645,Customer 22645,Ongole,VIP
22646,Customer 22646,Guntur,VIP
22647,Customer 22647,Visakhapatnam,New
22648,Customer 22648,Anantapur,Returning
22649,Customer 22649,Guntur,New
22650,Customer 22650,Guntur,Returning
22651,Customer 22651,Vijayawada,Returning
22652,Customer 22652,Visakhapatnam,Returning
22653,Customer 22653,Anantapur,New
22654,Customer 22654,Kurnool,Returning
22655,Customer 22655,Rajahmundry,Returning
22656,Customer 22656,Vijayawada,New
22657,Customer 22657,Visakhapatnam,VIP
22658,Customer 22658,Kurnool,VIP
22659,Customer 22659,Vijayawada,VIP
22660,Customer 22660,Anantapur,VIP
22661,Customer 22661,Visakhapatnam,Returning
22662,Customer 22662,Ongole,New
22663,Customer 22663,Visakhapatnam,VIP
22664,Customer 22664,Kurnool,Returning
22665,Customer 22665,Kakinada,VIP
22666,Customer 22666,Guntur,New
22667,Customer 22667,Tirupati,VIP
22668,Customer 22668,Ongole,VIP
22669,Customer 22669,Vijayawada,New
22670,Customer 22670,Tirupati,Returning
22671,Customer 22671,Anantapur,New
22672,Customer 22672,Visakhapatnam,VIP
22673,Customer 22673,Ongole,VIP
22674,Customer 22674,Tirupati,New
22675,Customer 22675,Ongole,New
22676,Customer 22676,Visakhapatnam,New
22677,Customer 22677,Rajahmundry,VIP
22678,Customer 22678,Guntur,New
22679,Customer 22679,Ongole,Returning
22680,Customer 22680,Rajahmundry,VIP
22681,Customer 22681,Rajahmundry,New
22682,Customer 22682,Guntur,Returning
22683,Customer 22683,Ongole,New
22684,Customer 22684,Kurnool,VIP
22685,Customer 22685,Vijayawada,VIP
22686,Customer 22686,Nellore,Returning
22687,Customer 22687,Nellore,New
22688,Customer 22688,Tirupati,New
22689,Customer 22689,Nellore,VIP
22690,Customer 22690,Ongole,Returning
22691,Customer 22691,Visakhapatnam,Returning
22692,Customer 22692,Nellore,Returning
22693,Customer 22693,Nellore,VIP
22694,Customer 22694,Kakinada,VIP
22695,Customer 22695,Anantapur,VIP
22696,Customer 22696,Tirupati,New
22697,Customer 22697,Visakhapatnam,New
22698,Customer 22698,Guntur,Returning
22699,Customer 22699,Ongole,Returning
22700,Customer 22700,Nellore,VIP
22701,Customer 22701,Ongole,Returning
22702,Customer 22702,Ongole,Returning
22703,Customer 22703,Kakinada,New
22704,Customer 22704,Anantapur,Returning
22705,Customer 22705,Vijayawada,New
22706,Customer 22706,Nellore,New
22707,Customer 22707,Anantapur,VIP
22708,Customer 22708,Ongole,Returning
22709,Customer 22709,Visakhapatnam,VIP
22710,Customer 22710,Guntur,Returning
22711,Customer 22711,Vijayawada,VIP
22712,Customer 22712,Ongole,New
