OrderID,OrderDate,CustomerID,ProductID,Quantity,OrderValue,OrderStatus,PaymentMethod,Rating,OrderYear,OrderMonth,OrderYearMonth,ComputedValue,ValueVariance,ValueVariancePct,IsDeliveredRating,IsOrderValueOutlier,IsPartialPeriod
79454,2025-07-09,23127,1080,1,1597,Delivered,COD,2,2025,7,2025-07,14469,-12872,-0.8896,Y,N,N
79455,2024-05-12,20542,1202,4,37764,Delivered,NetBanking,3,2024,5,2024-05,3908,33856,8.6633,Y,N,N
79456,2025-06-04,16523,2,4,1440,Delivered,Card,1,2025,6,2025-06,24148,-22708,-0.9404,Y,N,N
79457,2025-12-17,17356,839,1,9990,Shipped,Card,1,2025,12,2025-12,14964,-4974,-0.3324,N,N,N
79458,2024-11-10,24918,638,3,1095,Returned,Wallet,1,2024,11,2024-11,41676,-40581,-0.9737,N,N,N
79459,2024-09-23,7289,1281,3,5184,Shipped,UPI,3,2024,9,2024-09,30315,-25131,-0.829,N,N,N
79460,2026-01-19,5003,1220,2,10822,Shipped,COD,2,2026,1,2026-01,22594,-11772,-0.521,N,N,N
79461,2025-11-13,11393,1817,2,11858,Returned,Wallet,1,2025,11,2025-11,26102,-14244,-0.5457,N,N,N
79462,2024-06-14,19991,687,5,38390,Shipped,Wallet,5,2024,6,2024-06,59145,-20755,-0.3509,N,N,N
79463,2024-02-12,13530,1180,2,9462,Delivered,UPI,4,2024,2,2024-02,10868,-1406,-0.1294,Y,N,N
79464,2024-03-13,15405,71,1,3290,Delivered,COD,4,2024,3,2024-03,12988,-9698,-0.7467,Y,N,N
79465,2024-12-21,9854,952,5,2565,Delivered,Wallet,1,2024,12,2024-12,55010,-52445,-0.9534,Y,N,N
79466,2025-02-13,2322,1171,5,20780,Returned,COD,1,2025,2,2025-02,39745,-18965,-0.4772,N,N,N
79467,2024-03-23,9002,948,1,4737,Delivered,COD,5,2024,3,2024-03,8312,-3575,-0.4301,Y,N,N
79468,2025-08-28,6065,796,4,27452,Shipped,COD,2,2025,8,2025-08,58492,-31040,-0.5307,N,N,N
79469,2024-10-03,21103,1244,1,2587,Cancelled,Card,3,2024,10,2024-10,12262,-9675,-0.789,N,N,N
79470,2026-06-05,3328,112,4,14892,Delivered,Wallet,2,2026,6,2026-06,45972,-31080,-0.6761,Y,N,N
79471,2024-09-17,8071,598,5,46285,Shipped,Wallet,1,2024,9,2024-09,65820,-19535,-0.2968,N,N,N
79472,2024-09-04,24068,208,3,25422,Shipped,UPI,5,2024,9,2024-09,3690,21732,5.8894,N,N,N
79473,2024-10-14,5050,1640,4,13112,Cancelled,COD,3,2024,10,2024-10,46992,-33880,-0.721,N,N,N
79474,2026-06-11,17577,1334,4,5576,Shipped,Wallet,3,2026,6,2026-06,13976,-8400,-0.601,N,N,N
79475,2024-09-03,21810,1306,5,49770,Delivered,Card,4,2024,9,2024-09,69380,-19610,-0.2826,Y,Y,N
79476,2026-06-03,24720,208,3,10929,Returned,COD,1,2026,6,2026-06,3690,7239,1.9618,N,N,N
79477,2025-12-23,7131,429,5,11800,Returned,NetBanking,1,2025,12,2025-12,12750,-950,-0.0745,N,N,N
79478,2024-07-29,7871,1718,4,6428,Delivered,Wallet,5,2024,7,2024-07,5512,916,0.1662,Y,N,N
79479,2025-07-14,10146,876,1,7019,Delivered,UPI,3,2025,7,2025-07,11409,-4390,-0.3848,Y,N,N
79480,2024-11-01,17150,1768,2,9098,Delivered,NetBanking,2,2024,11,2024-11,25406,-16308,-0.6419,Y,N,N
79481,2024-05-13,254,1382,2,18256,Delivered,COD,3,2024,5,2024-05,7690,10566,1.374,Y,N,N
79482,2025-05-28,19160,1670,3,9447,Returned,Wallet,2,2025,5,2025-05,42462,-33015,-0.7775,N,N,N
79483,2025-10-04,2248,614,2,17000,Delivered,Wallet,2,2025,10,2025-10,13944,3056,0.2192,Y,N,N
79484,2025-12-12,2941,747,5,39155,Delivered,Wallet,4,2025,12,2025-12,62610,-23455,-0.3746,Y,N,N
79485,2026-04-25,18483,14,5,2430,Returned,UPI,3,2026,4,2026-04,20310,-17880,-0.8804,N,N,N
79486,2024-08-03,16805,1224,3,25785,Delivered,UPI,1,2024,8,2024-08,36678,-10893,-0.297,Y,N,N
79487,2024-07-12,21686,1409,5,5110,Returned,Wallet,4,2024,7,2024-07,59340,-54230,-0.9139,N,N,N
79488,2025-12-18,21795,972,2,13396,Shipped,NetBanking,3,2025,12,2025-12,7128,6268,0.8793,N,N,N
79489,2026-02-22,19367,1447,1,2006,Delivered,NetBanking,1,2026,2,2026-02,11323,-9317,-0.8228,Y,N,N
79490,2026-01-05,22664,273,1,6293,Delivered,Card,4,2026,1,2026-01,11936,-5643,-0.4728,Y,N,N
79491,2024-11-19,10556,117,3,5037,Cancelled,UPI,1,2024,11,2024-11,9108,-4071,-0.447,N,N,N
79492,2024-11-23,1924,1292,5,5755,Delivered,NetBanking,1,2024,11,2024-11,2785,2970,1.0664,Y,N,N
79493,2025-04-20,5514,472,4,26044,Delivered,UPI,1,2025,4,2025-04,48888,-22844,-0.4673,Y,N,N
79494,2024-02-29,21910,68,4,17296,Cancelled,UPI,1,2024,2,2024-02,56972,-39676,-0.6964,N,N,N
79495,2025-09-24,3806,104,2,1390,Delivered,COD,2,2025,9,2025-09,16344,-14954,-0.915,Y,N,N
79496,2025-10-21,8564,825,1,6321,Delivered,Wallet,4,2025,10,2025-10,14173,-7852,-0.554,Y,N,N
79497,2025-11-02,11218,1798,3,7293,Cancelled,NetBanking,3,2025,11,2025-11,6582,711,0.108,N,N,N
79498,2026-05-30,12934,730,4,9868,Shipped,COD,3,2026,5,2026-05,55132,-45264,-0.821,N,N,N
79499,2025-05-17,10290,1289,4,35888,Returned,Card,5,2025,5,2025-05,33008,2880,0.0873,N,N,N
79500,2026-01-23,8224,860,2,4066,Delivered,COD,2,2026,1,2026-01,22728,-18662,-0.8211,Y,N,N
79501,2025-06-11,22009,735,5,8390,Shipped,Wallet,5,2025,6,2025-06,13540,-5150,-0.3804,N,N,N
79502,2026-03-05,1492,721,1,1118,Cancelled,NetBanking,3,2026,3,2026-03,11647,-10529,-0.904,N,N,N
79503,2025-03-18,13966,1816,2,612,Delivered,Wallet,4,2025,3,2025-03,23318,-22706,-0.9738,Y,N,N
79504,2024-09-15,1127,1099,2,18598,Delivered,UPI,2,2024,9,2024-09,22600,-4002,-0.1771,Y,N,N
79505,2024-06-19,20007,1641,4,4856,Delivered,Wallet,1,2024,6,2024-06,48812,-43956,-0.9005,Y,N,N
79506,2025-01-27,4914,1258,2,13106,Returned,Card,5,2025,1,2025-01,15252,-2146,-0.1407,N,N,N
79507,2025-01-10,10470,990,5,23050,Delivered,Wallet,3,2025,1,2025-01,37110,-14060,-0.3789,Y,N,N
79508,2026-06-11,1560,866,3,23085,Delivered,Wallet,5,2026,6,2026-06,23757,-672,-0.0283,Y,N,N
79509,2024-05-19,10204,1231,2,18582,Cancelled,Wallet,3,2024,5,2024-05,11754,6828,0.5809,N,N,N
79510,2025-04-20,17647,1212,3,14175,Delivered,UPI,1,2025,4,2025-04,39105,-24930,-0.6375,Y,N,N
79511,2024-11-18,11973,1659,2,2724,Delivered,COD,2,2024,11,2024-11,7616,-4892,-0.6423,Y,N,N
79512,2025-06-17,15514,712,2,1928,Cancelled,UPI,2,2025,6,2025-06,24538,-22610,-0.9214,N,N,N
79513,2024-05-06,1754,1594,2,5438,Delivered,Wallet,1,2024,5,2024-05,17788,-12350,-0.6943,Y,N,N
79514,2024-02-27,2468,926,2,10838,Returned,Card,4,2024,2,2024-02,12646,-1808,-0.143,N,N,N
79515,2026-05-06,24807,168,5,46705,Cancelled,Wallet,1,2026,5,2026-05,56825,-10120,-0.1781,N,N,N
79516,2024-05-04,24226,1634,3,4596,Delivered,Wallet,3,2024,5,2024-05,4938,-342,-0.0693,Y,N,N
79517,2026-03-14,1717,1187,4,2784,Delivered,Wallet,5,2026,3,2026-03,56528,-53744,-0.9508,Y,N,N
79518,2024-06-29,7552,767,1,212,Delivered,Card,4,2024,6,2024-06,14297,-14085,-0.9852,Y,N,N
79519,2026-06-27,24605,1679,2,6080,Delivered,Wallet,4,2026,6,2026-06,6752,-672,-0.0995,Y,N,N
79520,2024-12-23,18933,554,5,15685,Delivered,UPI,3,2024,12,2024-12,70310,-54625,-0.7769,Y,N,N
79521,2024-01-16,3739,831,1,488,Returned,Wallet,3,2024,1,2024-01,868,-380,-0.4378,N,N,N
79522,2025-11-06,3518,254,1,484,Cancelled,Card,5,2025,11,2025-11,3944,-3460,-0.8773,N,N,N
79523,2026-06-21,11653,813,1,8624,Returned,NetBanking,1,2026,6,2026-06,10724,-2100,-0.1958,N,N,N
79524,2025-04-19,14905,1670,2,19728,Cancelled,COD,5,2025,4,2025-04,28308,-8580,-0.3031,N,N,N
79525,2025-05-17,20967,865,4,10760,Shipped,COD,3,2025,5,2025-05,21716,-10956,-0.5045,N,N,N
79526,2025-05-31,14774,1189,5,25085,Delivered,UPI,4,2025,5,2025-05,12395,12690,1.0238,Y,N,N
79527,2025-02-02,10715,1570,3,29736,Delivered,NetBanking,5,2025,2,2025-02,37863,-8127,-0.2146,Y,N,N
79528,2025-11-23,3653,1381,3,9441,Delivered,UPI,5,2025,11,2025-11,9441,0,0.0,Y,N,N
79529,2024-11-09,2611,1188,5,20430,Returned,Card,2,2024,11,2024-11,14985,5445,0.3634,N,N,N
79530,2025-11-08,9545,713,2,6308,Delivered,NetBanking,1,2025,11,2025-11,24662,-18354,-0.7442,Y,N,N
79531,2024-05-21,3034,1559,3,8976,Returned,Card,5,2024,5,2024-05,26463,-17487,-0.6608,N,N,N
79532,2025-08-05,8079,1762,1,7788,Cancelled,Wallet,3,2025,8,2025-08,6038,1750,0.2898,N,N,N
79533,2024-06-12,6307,1238,1,7067,Shipped,COD,3,2024,6,2024-06,13034,-5967,-0.4578,N,N,N
79534,2024-12-30,22082,919,1,3342,Cancelled,NetBanking,1,2024,12,2024-12,749,2593,3.4619,N,N,N
79535,2024-03-25,21607,74,1,4184,Returned,Card,2,2024,3,2024-03,1283,2901,2.2611,N,N,N
79536,2025-07-22,1393,1003,4,30332,Shipped,NetBanking,5,2025,7,2025-07,1104,29228,26.4746,N,N,N
79537,2025-06-11,19680,730,2,14410,Cancelled,COD,5,2025,6,2025-06,27566,-13156,-0.4773,N,N,N
79538,2024-08-08,3010,616,2,17484,Delivered,COD,5,2024,8,2024-08,17750,-266,-0.015,Y,N,N
79539,2024-05-08,23876,855,1,1850,Shipped,UPI,3,2024,5,2024-05,2231,-381,-0.1708,N,N,N
79540,2025-06-26,5407,1936,5,34600,Delivered,Wallet,4,2025,6,2025-06,41585,-6985,-0.168,Y,N,N
79541,2024-06-25,17099,1148,5,27115,Shipped,UPI,3,2024,6,2024-06,32010,-4895,-0.1529,N,N,N
79542,2025-05-25,3787,1359,2,6376,Cancelled,COD,5,2025,5,2025-05,420,5956,14.181,N,N,N
79543,2024-10-21,2948,1181,4,32620,Returned,NetBanking,1,2024,10,2024-10,10788,21832,2.0237,N,N,N
79544,2024-07-15,24808,1631,2,4192,Returned,COD,2,2024,7,2024-07,29052,-24860,-0.8557,N,N,N
79545,2025-12-16,11684,713,3,24147,Cancelled,Card,4,2025,12,2025-12,36993,-12846,-0.3473,N,N,N
79546,2026-03-10,16809,642,2,3614,Shipped,NetBanking,4,2026,3,2026-03,1522,2092,1.3745,N,N,N
79547,2025-07-15,8810,1559,3,23073,Shipped,NetBanking,1,2025,7,2025-07,26463,-3390,-0.1281,N,N,N
79548,2024-06-22,11492,1988,3,26628,Delivered,Wallet,5,2024,6,2024-06,33606,-6978,-0.2076,Y,N,N
79549,2025-06-25,5854,1975,2,13450,Returned,NetBanking,5,2025,6,2025-06,2278,11172,4.9043,N,N,N
79550,2025-10-23,4773,1218,1,3156,Shipped,UPI,1,2025,10,2025-10,10194,-7038,-0.6904,N,N,N
79551,2026-01-25,14637,1827,1,2558,Delivered,UPI,2,2026,1,2026-01,3396,-838,-0.2468,Y,N,N
79552,2025-12-05,406,34,3,6369,Delivered,NetBanking,1,2025,12,2025-12,39378,-33009,-0.8383,Y,N,N
79553,2024-05-18,23003,1341,1,4119,Cancelled,Card,3,2024,5,2024-05,450,3669,8.1533,N,N,N
79554,2025-05-21,13581,996,5,6745,Cancelled,Wallet,5,2025,5,2025-05,66680,-59935,-0.8988,N,N,N
79555,2024-07-12,12625,693,5,40460,Shipped,NetBanking,3,2024,7,2024-07,31740,8720,0.2747,N,N,N
79556,2025-08-19,4211,890,2,4724,Cancelled,NetBanking,4,2025,8,2025-08,17500,-12776,-0.7301,N,N,N
79557,2025-01-26,12785,1561,1,6608,Cancelled,UPI,5,2025,1,2025-01,1282,5326,4.1544,N,N,N
79558,2025-11-12,22474,1106,5,43035,Delivered,COD,4,2025,11,2025-11,53735,-10700,-0.1991,Y,N,N
79559,2025-08-04,8621,1971,3,9831,Shipped,NetBanking,2,2025,8,2025-08,31356,-21525,-0.6865,N,N,N
79560,2025-02-10,3742,835,1,1175,Delivered,COD,2,2025,2,2025-02,4176,-3001,-0.7186,Y,N,N
79561,2025-07-27,11083,1230,1,1484,Shipped,Wallet,2,2025,7,2025-07,14005,-12521,-0.894,N,N,N
79562,2025-12-22,912,1130,3,4272,Delivered,NetBanking,1,2025,12,2025-12,36105,-31833,-0.8817,Y,N,N
79563,2024-12-21,11156,284,4,18088,Delivered,COD,5,2024,12,2024-12,46408,-28320,-0.6102,Y,N,N
79564,2025-01-02,11689,1780,1,5915,Delivered,COD,5,2025,1,2025-01,10549,-4634,-0.4393,Y,N,N
79565,2024-04-05,7348,214,1,3379,Delivered,NetBanking,2,2024,4,2024-04,4906,-1527,-0.3113,Y,N,N
79566,2025-07-21,18873,1038,5,39305,Cancelled,COD,3,2025,7,2025-07,54560,-15255,-0.2796,N,N,N
79567,2026-02-26,4760,228,4,10044,Cancelled,Card,2,2026,2,2026-02,33304,-23260,-0.6984,N,N,N
79568,2026-04-15,9968,1136,2,14926,Delivered,Card,1,2026,4,2026-04,5988,8938,1.4927,Y,N,N
79569,2024-01-02,939,822,5,36180,Delivered,Card,5,2024,1,2024-01,63710,-27530,-0.4321,Y,N,N
79570,2026-05-06,13987,1090,1,9484,Cancelled,COD,4,2026,5,2026-05,2744,6740,2.4563,N,N,N
79571,2025-08-27,21282,1289,1,387,Delivered,UPI,5,2025,8,2025-08,8252,-7865,-0.9531,Y,N,N
79572,2025-05-11,22131,1767,4,25592,Cancelled,Card,3,2025,5,2025-05,27968,-2376,-0.085,N,N,N
79573,2026-02-08,11392,1794,4,33068,Delivered,UPI,5,2026,2,2026-02,47996,-14928,-0.311,Y,N,N
79574,2025-03-10,12026,1515,5,16355,Delivered,Card,4,2025,3,2025-03,7215,9140,1.2668,Y,N,N
79575,2025-06-01,5472,741,3,15303,Delivered,NetBanking,3,2025,6,2025-06,7017,8286,1.1808,Y,N,N
79576,2025-03-18,6385,550,3,3420,Cancelled,COD,1,2025,3,2025-03,21879,-18459,-0.8437,N,N,N
79577,2025-01-24,1372,575,3,28092,Returned,NetBanking,2,2025,1,2025-01,17880,10212,0.5711,N,N,N
79578,2024-04-22,15336,1008,2,7942,Delivered,Card,1,2024,4,2024-04,5284,2658,0.503,Y,N,N
79579,2024-10-23,14842,1623,3,29841,Cancelled,Card,2,2024,10,2024-10,1968,27873,14.1631,N,N,N
79580,2024-10-11,5180,543,2,1788,Delivered,COD,2,2024,10,2024-10,8620,-6832,-0.7926,Y,N,N
79581,2026-06-01,19513,1653,2,17436,Delivered,UPI,5,2026,6,2026-06,23462,-6026,-0.2568,Y,N,N
79582,2026-06-29,23182,1956,5,40470,Delivered,COD,5,2026,6,2026-06,10960,29510,2.6925,Y,N,N
79583,2024-10-12,14450,171,2,10150,Delivered,COD,4,2024,10,2024-10,23128,-12978,-0.5611,Y,N,N
79584,2026-01-05,17527,1202,1,4760,Delivered,NetBanking,1,2026,1,2026-01,977,3783,3.8721,Y,N,N
79585,2026-06-29,1511,1722,3,29460,Delivered,Wallet,2,2026,6,2026-06,10329,19131,1.8522,Y,N,N
79586,2024-04-11,19133,832,2,6252,Delivered,Card,4,2024,4,2024-04,7700,-1448,-0.1881,Y,N,N
79587,2024-09-04,2975,7,1,2724,Returned,Card,4,2024,9,2024-09,4755,-2031,-0.4271,N,N,N
79588,2024-12-07,18418,1255,2,4700,Cancelled,UPI,4,2024,12,2024-12,708,3992,5.6384,N,N,N
79589,2024-09-16,3840,1461,4,37352,Delivered,UPI,3,2024,9,2024-09,39060,-1708,-0.0437,Y,N,N
79590,2025-05-11,14797,504,5,49395,Shipped,UPI,3,2025,5,2025-05,6575,42820,6.5125,N,Y,N
79591,2026-02-08,12724,689,3,12873,Shipped,UPI,2,2026,2,2026-02,9876,2997,0.3035,N,N,N
79592,2026-02-16,9367,1935,3,6213,Delivered,Wallet,3,2026,2,2026-02,7830,-1617,-0.2065,Y,N,N
79593,2024-11-26,5210,1183,3,3651,Cancelled,NetBanking,3,2024,11,2024-11,23388,-19737,-0.8439,N,N,N
79594,2025-02-24,1668,1912,3,28215,Delivered,UPI,2,2025,2,2025-02,9243,18972,2.0526,Y,N,N
79595,2024-01-30,11462,120,1,4355,Cancelled,Wallet,1,2024,1,2024-01,8516,-4161,-0.4886,N,N,N
79596,2024-01-11,18239,365,2,1690,Delivered,Card,1,2024,1,2024-01,3732,-2042,-0.5472,Y,N,N
79597,2024-05-09,8962,1974,1,5588,Delivered,Card,1,2024,5,2024-05,7279,-1691,-0.2323,Y,N,N
79598,2024-07-28,4774,731,1,3174,Returned,NetBanking,4,2024,7,2024-07,10251,-7077,-0.6904,N,N,N
79599,2025-04-14,12129,1169,1,9039,Shipped,Card,3,2025,4,2025-04,3944,5095,1.2918,N,N,N
79600,2025-01-14,19758,1209,5,48060,Delivered,Card,2,2025,1,2025-01,3565,44495,12.4811,Y,Y,N
79601,2025-04-23,11732,1785,2,13050,Shipped,COD,2,2025,4,2025-04,14396,-1346,-0.0935,N,N,N
79602,2025-08-08,17322,982,2,1932,Shipped,COD,5,2025,8,2025-08,20744,-18812,-0.9069,N,N,N
79603,2024-03-29,514,1963,2,3334,Delivered,UPI,2,2024,3,2024-03,26622,-23288,-0.8748,Y,N,N
79604,2024-11-23,114,1797,3,21960,Cancelled,UPI,2,2024,11,2024-11,17832,4128,0.2315,N,N,N
79605,2026-04-08,432,1576,5,42050,Delivered,NetBanking,3,2026,4,2026-04,55450,-13400,-0.2417,Y,N,N
79606,2024-02-08,12250,1506,3,13797,Delivered,COD,3,2024,2,2024-02,21729,-7932,-0.365,Y,N,N
79607,2026-03-13,3763,531,3,12249,Cancelled,Wallet,1,2026,3,2026-03,24531,-12282,-0.5007,N,N,N
79608,2025-12-15,3648,130,3,8418,Delivered,NetBanking,3,2025,12,2025-12,30768,-22350,-0.7264,Y,N,N
79609,2026-02-18,10996,1036,3,20022,Delivered,Card,1,2026,2,2026-02,10086,9936,0.9851,Y,N,N
79610,2025-09-21,8836,179,5,8305,Delivered,NetBanking,4,2025,9,2025-09,52460,-44155,-0.8417,Y,N,N
79611,2026-01-16,11526,445,4,15600,Delivered,Wallet,4,2026,1,2026-01,29960,-14360,-0.4793,Y,N,N
79612,2026-06-02,7499,752,5,49350,Delivered,Wallet,4,2026,6,2026-06,60655,-11305,-0.1864,Y,Y,N
79613,2025-07-27,14571,1356,4,6008,Returned,COD,2,2025,7,2025-07,21460,-15452,-0.72,N,N,N
79614,2026-01-06,3715,940,2,18252,Delivered,UPI,2,2026,1,2026-01,5788,12464,2.1534,Y,N,N
79615,2024-10-27,18047,456,1,8293,Shipped,NetBanking,2,2024,10,2024-10,6346,1947,0.3068,N,N,N
79616,2024-05-29,12714,1094,3,24720,Delivered,COD,5,2024,5,2024-05,16224,8496,0.5237,Y,N,N
79617,2025-05-09,6033,548,5,11835,Delivered,NetBanking,2,2025,5,2025-05,29950,-18115,-0.6048,Y,N,N
79618,2026-03-09,4426,1059,3,5487,Delivered,COD,2,2026,3,2026-03,16851,-11364,-0.6744,Y,N,N
79619,2024-02-29,18831,846,5,44670,Shipped,Card,1,2024,2,2024-02,40410,4260,0.1054,N,N,N
79620,2024-11-24,13333,36,1,2987,Returned,Card,5,2024,11,2024-11,4462,-1475,-0.3306,N,N,N
79621,2024-06-21,23927,748,5,7905,Delivered,Wallet,2,2024,6,2024-06,27765,-19860,-0.7153,Y,N,N
79622,2025-10-20,18321,249,4,23288,Cancelled,UPI,1,2025,10,2025-10,36664,-13376,-0.3648,N,N,N
79623,2025-07-18,5538,1635,4,11448,Delivered,NetBanking,4,2025,7,2025-07,1036,10412,10.0502,Y,N,N
79624,2025-03-21,2049,815,3,8472,Returned,COD,1,2025,3,2025-03,38169,-29697,-0.778,N,N,N
79625,2025-06-13,20955,1597,1,2212,Delivered,Wallet,5,2025,6,2025-06,4605,-2393,-0.5197,Y,N,N
79626,2025-05-16,3017,695,4,4820,Shipped,UPI,1,2025,5,2025-05,21856,-17036,-0.7795,N,N,N
79627,2024-02-17,10267,1602,5,5260,Delivered,Wallet,3,2024,2,2024-02,12905,-7645,-0.5924,Y,N,N
79628,2026-06-28,11526,463,3,21786,Returned,COD,2,2026,6,2026-06,9900,11886,1.2006,N,N,N
79629,2024-02-24,9207,1058,5,6330,Shipped,UPI,5,2024,2,2024-02,48285,-41955,-0.8689,N,N,N
79630,2024-02-29,11249,1381,1,760,Cancelled,Card,2,2024,2,2024-02,3147,-2387,-0.7585,N,N,N
79631,2025-06-10,1232,1316,1,8047,Shipped,Card,4,2025,6,2025-06,9609,-1562,-0.1626,N,N,N
79632,2026-01-27,20767,263,1,8052,Shipped,UPI,4,2026,1,2026-01,3651,4401,1.2054,N,N,N
79633,2026-01-04,20205,1444,2,7104,Returned,COD,5,2026,1,2026-01,4996,2108,0.4219,N,N,N
79634,2024-11-24,14659,1912,4,32100,Cancelled,UPI,1,2024,11,2024-11,12324,19776,1.6047,N,N,N
79635,2024-08-20,14555,1536,3,21549,Returned,COD,3,2024,8,2024-08,21528,21,0.001,N,N,N
79636,2026-04-03,13191,1879,5,30990,Delivered,UPI,3,2026,4,2026-04,68930,-37940,-0.5504,Y,N,N
79637,2025-03-27,1020,1822,2,12536,Delivered,Wallet,1,2025,3,2025-03,25314,-12778,-0.5048,Y,N,N
79638,2024-06-19,16909,1423,2,1432,Shipped,UPI,5,2024,6,2024-06,23070,-21638,-0.9379,N,N,N
79639,2024-04-26,16003,1579,3,1134,Delivered,NetBanking,1,2024,4,2024-04,18933,-17799,-0.9401,Y,N,N
79640,2024-03-02,3144,1498,1,4195,Shipped,UPI,2,2024,3,2024-03,11876,-7681,-0.6468,N,N,N
79641,2025-04-29,3564,1920,2,518,Returned,Card,2,2025,4,2025-04,23068,-22550,-0.9775,N,N,N
79642,2025-04-06,8874,1038,5,49380,Returned,UPI,2,2025,4,2025-04,54560,-5180,-0.0949,N,Y,N
79643,2026-02-24,18373,514,3,1350,Shipped,Card,5,2026,2,2026-02,35892,-34542,-0.9624,N,N,N
79644,2025-09-19,19146,917,5,31725,Delivered,COD,5,2025,9,2025-09,59245,-27520,-0.4645,Y,N,N
79645,2024-11-04,21352,1382,2,11108,Cancelled,COD,5,2024,11,2024-11,7690,3418,0.4445,N,N,N
79646,2026-05-27,20147,76,2,12644,Delivered,COD,5,2026,5,2026-05,13158,-514,-0.0391,Y,N,N
79647,2025-08-10,16688,741,1,1635,Delivered,Card,4,2025,8,2025-08,2339,-704,-0.301,Y,N,N
79648,2024-03-25,16554,1656,5,2030,Delivered,Wallet,1,2024,3,2024-03,47340,-45310,-0.9571,Y,N,N
79649,2024-11-22,20208,907,2,14274,Delivered,Wallet,5,2024,11,2024-11,24820,-10546,-0.4249,Y,N,N
79650,2026-01-19,8779,1640,3,22362,Delivered,Card,2,2026,1,2026-01,35244,-12882,-0.3655,Y,N,N
79651,2024-10-11,10376,237,2,9144,Delivered,UPI,5,2024,10,2024-10,19912,-10768,-0.5408,Y,N,N
79652,2024-07-25,24372,1593,2,3086,Delivered,Card,2,2024,7,2024-07,14788,-11702,-0.7913,Y,N,N
79653,2025-06-02,18647,1553,1,9864,Shipped,Wallet,1,2025,6,2025-06,10854,-990,-0.0912,N,N,N
79654,2024-04-06,6532,1529,2,13176,Delivered,NetBanking,3,2024,4,2024-04,9762,3414,0.3497,Y,N,N
79655,2026-04-14,22862,1459,1,1452,Delivered,UPI,4,2026,4,2026-04,12007,-10555,-0.8791,Y,N,N
79656,2024-07-20,18578,1989,2,574,Delivered,Wallet,2,2024,7,2024-07,6226,-5652,-0.9078,Y,N,N
79657,2025-01-02,22607,828,3,11694,Delivered,UPI,2,2025,1,2025-01,13263,-1569,-0.1183,Y,N,N
79658,2024-02-20,4343,1877,2,8522,Delivered,Wallet,4,2024,2,2024-02,606,7916,13.0627,Y,N,N
79659,2025-08-23,6234,733,5,7005,Delivered,UPI,2,2025,8,2025-08,4695,2310,0.492,Y,N,N
79660,2025-03-11,13744,1316,3,14451,Returned,NetBanking,5,2025,3,2025-03,28827,-14376,-0.4987,N,N,N
79661,2025-12-07,20991,516,2,15448,Shipped,NetBanking,4,2025,12,2025-12,4328,11120,2.5693,N,N,N
79662,2025-10-05,17897,1783,5,20280,Returned,COD,3,2025,10,2025-10,42925,-22645,-0.5275,N,N,N
79663,2024-12-26,24615,1359,2,14834,Delivered,NetBanking,2,2024,12,2024-12,420,14414,34.319,Y,N,N
79664,2026-01-04,20335,843,4,10728,Delivered,COD,2,2026,1,2026-01,33652,-22924,-0.6812,Y,N,N
79665,2024-02-11,13609,1114,4,30840,Delivered,COD,4,2024,2,2024-02,30340,500,0.0165,Y,N,N
79666,2024-04-26,19441,469,3,3159,Shipped,UPI,3,2024,4,2024-04,30024,-26865,-0.8948,N,N,N
79667,2025-05-04,18232,1525,4,16608,Shipped,Card,1,2025,5,2025-05,4008,12600,3.1437,N,N,N
79668,2025-05-23,114,242,3,14685,Shipped,Wallet,4,2025,5,2025-05,17868,-3183,-0.1781,N,N,N
79669,2026-03-05,13191,1690,1,4568,Delivered,COD,4,2026,3,2026-03,9742,-5174,-0.5311,Y,N,N
79670,2026-03-09,12059,831,2,18246,Shipped,COD,4,2026,3,2026-03,1736,16510,9.5104,N,N,N
79671,2026-04-18,8930,1917,2,5552,Returned,UPI,4,2026,4,2026-04,23298,-17746,-0.7617,N,N,N
79672,2026-06-07,17957,535,3,2919,Delivered,Card,3,2026,6,2026-06,17403,-14484,-0.8323,Y,N,N
79673,2024-09-08,18899,1661,3,16188,Returned,UPI,1,2024,9,2024-09,26364,-10176,-0.386,N,N,N
79674,2025-11-04,14427,160,2,14692,Shipped,COD,5,2025,11,2025-11,15648,-956,-0.0611,N,N,N
79675,2025-06-02,9637,47,3,8169,Delivered,Card,4,2025,6,2025-06,21189,-13020,-0.6145,Y,N,N
79676,2026-01-28,22112,1731,5,3800,Delivered,COD,5,2026,1,2026-01,9295,-5495,-0.5912,Y,N,N
79677,2025-09-07,4378,752,1,4442,Delivered,NetBanking,4,2025,9,2025-09,12131,-7689,-0.6338,Y,N,N
79678,2026-01-11,24412,977,1,8285,Delivered,Wallet,2,2026,1,2026-01,10148,-1863,-0.1836,Y,N,N
79679,2025-04-03,21340,1738,2,5940,Delivered,Wallet,2,2025,4,2025-04,7360,-1420,-0.1929,Y,N,N
79680,2025-12-16,10686,1390,3,2058,Delivered,Card,2,2025,12,2025-12,24675,-22617,-0.9166,Y,N,N
79681,2024-10-29,10214,1620,5,37595,Delivered,Card,4,2024,10,2024-10,61005,-23410,-0.3837,Y,N,N
79682,2024-08-06,1764,1584,2,18740,Returned,UPI,3,2024,8,2024-08,5276,13464,2.5519,N,N,N
